48,2024-11-13 15:31:29.564172,47.pcapng,1,2024-11-13 20:31:24.097685+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:31:24.097738+00:00,66.22.212.133
49,2024-11-13 15:31:37.162281,48.pcapng,1,2024-11-13 20:31:31.782138+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:31:31.782138+00:00,66.22.212.145
50,2024-11-13 15:31:45.210216,49.pcapng,1,2024-11-13 20:31:39.449900+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:31:39.449900+00:00,66.22.214.76
51,2024-11-13 15:31:52.873844,50.pcapng,1,2024-11-13 20:31:47.466472+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:31:47.576937+00:00,66.22.212.133
52,2024-11-13 15:32:00.644061,51.pcapng,1,2024-11-13 20:31:55.159118+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:31:55.256790+00:00,66.22.214.141
53,2024-11-13 15:32:08.396758,52.pcapng,1,2024-11-13 20:32:02.917755+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:02.973513+00:00,66.22.214.141
54,2024-11-13 15:32:16.118317,53.pcapng,1,2024-11-13 20:32:10.714032+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:10.790771+00:00,66.22.212.29
55,2024-11-13 15:32:23.775425,54.pcapng,1,2024-11-13 20:32:18.343420+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:18.422382+00:00,66.22.214.130
56,2024-11-13 15:32:31.510891,55.pcapng,1,2024-11-13 20:32:26.053084+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:26.081532+00:00,66.22.212.132
57,2024-11-13 15:32:39.313533,56.pcapng,1,2024-11-13 20:32:33.776762+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:33.830772+00:00,66.22.212.14
58,2024-11-13 15:32:47.050400,57.pcapng,1,2024-11-13 20:32:41.587286+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:41.587290+00:00,66.22.212.65
59,2024-11-13 15:32:54.764949,58.pcapng,1,2024-11-13 20:32:49.263209+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:49.365315+00:00,66.22.214.67
60,2024-11-13 15:33:02.396840,59.pcapng,1,2024-11-13 20:32:57.044322+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:32:57.085812+00:00,66.22.214.138
61,2024-11-13 15:33:10.191720,60.pcapng,1,2024-11-13 20:33:04.637790+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:04.638929+00:00,66.22.214.140
62,2024-11-13 15:33:17.722632,61.pcapng,1,2024-11-13 20:33:12.445541+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:12.445594+00:00,66.22.214.133
63,2024-11-13 15:33:26.007066,62.pcapng,1,2024-11-13 20:33:19.954756+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:19.966635+00:00,66.22.212.79
64,2024-11-13 15:33:33.862639,63.pcapng,1,2024-11-13 20:33:28.291025+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:28.341829+00:00,66.22.212.158
65,2024-11-13 15:33:41.666197,64.pcapng,1,2024-11-13 20:33:36.105426+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:36.105426+00:00,66.22.214.154
66,2024-11-13 15:33:49.376537,65.pcapng,1,2024-11-13 20:33:43.949968+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:43.999361+00:00,66.22.212.65
67,2024-11-13 15:33:57.092797,66.pcapng,1,2024-11-13 20:33:51.607432+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:51.607618+00:00,66.22.212.86
68,2024-11-13 15:34:05.218730,67.pcapng,1,2024-11-13 20:33:59.351960+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:33:59.409554+00:00,66.22.214.25
69,2024-11-13 15:34:13.093382,68.pcapng,1,2024-11-13 20:34:07.494738+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:07.541558+00:00,66.22.214.24
70,2024-11-13 15:34:20.787406,69.pcapng,1,2024-11-13 20:34:15.349716+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:15.349720+00:00,66.22.212.35
71,2024-11-13 15:34:28.403789,70.pcapng,1,2024-11-13 20:34:23.020860+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:23.083067+00:00,66.22.214.137
72,2024-11-13 15:34:36.058369,71.pcapng,1,2024-11-13 20:34:30.685920+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:30.685974+00:00,66.22.214.50
73,2024-11-13 15:34:43.851459,72.pcapng,1,2024-11-13 20:34:38.370950+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:38.452280+00:00,66.22.214.97
74,2024-11-13 15:34:51.544403,73.pcapng,1,2024-11-13 20:34:46.088748+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:46.163442+00:00,66.22.212.131
75,2024-11-13 15:34:59.260938,74.pcapng,1,2024-11-13 20:34:53.811598+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:34:53.825915+00:00,66.22.214.100
76,2024-11-13 15:35:06.931551,75.pcapng,1,2024-11-13 20:35:01.550866+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:01.550866+00:00,66.22.214.74
77,2024-11-13 15:35:14.593153,76.pcapng,1,2024-11-13 20:35:09.186336+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:09.186336+00:00,66.22.212.7
78,2024-11-13 15:35:22.244239,77.pcapng,1,2024-11-13 20:35:16.826098+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:16.895005+00:00,66.22.212.33
79,2024-11-13 15:35:29.933139,78.pcapng,1,2024-11-13 20:35:24.501873+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:24.503283+00:00,66.22.214.38
80,2024-11-13 15:35:37.570512,79.pcapng,1,2024-11-13 20:35:32.200152+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:32.275226+00:00,66.22.212.26
81,2024-11-13 15:35:45.212918,80.pcapng,1,2024-11-13 20:35:39.807549+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:39.819572+00:00,66.22.212.43
82,2024-11-13 15:35:52.870939,81.pcapng,1,2024-11-13 20:35:47.468107+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:47.524094+00:00,66.22.212.45
83,2024-11-13 15:36:00.707770,82.pcapng,1,2024-11-13 20:35:55.126416+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:35:55.129352+00:00,66.22.212.80
84,2024-11-13 15:36:08.439627,83.pcapng,1,2024-11-13 20:36:02.976049+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:02.980065+00:00,66.22.214.78
85,2024-11-13 15:36:16.262766,84.pcapng,1,2024-11-13 20:36:10.724606+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:10.820901+00:00,66.22.214.92
86,2024-11-13 15:36:24.100141,85.pcapng,1,2024-11-13 20:36:18.525708+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:18.587849+00:00,66.22.212.52
87,2024-11-13 15:36:32.108094,86.pcapng,1,2024-11-13 20:36:26.272155+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:26.291667+00:00,66.22.214.156
88,2024-11-13 15:36:39.865658,87.pcapng,1,2024-11-13 20:36:34.321608+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:34.375760+00:00,66.22.214.133
89,2024-11-13 15:36:47.564065,88.pcapng,1,2024-11-13 20:36:42.011217+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:42.081314+00:00,66.22.212.146
90,2024-11-13 15:36:55.060184,89.pcapng,1,2024-11-13 20:36:49.710203+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:49.841036+00:00,66.22.214.141
91,2024-11-13 15:37:02.730897,90.pcapng,1,2024-11-13 20:36:57.250666+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:36:57.428578+00:00,66.22.214.152
92,2024-11-13 15:37:10.451499,91.pcapng,1,2024-11-13 20:37:04.910838+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:04.978151+00:00,66.22.214.133
93,2024-11-13 15:37:18.047256,92.pcapng,1,2024-11-13 20:37:12.608290+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:12.703193+00:00,66.22.214.154
94,2024-11-13 15:37:26.358131,93.pcapng,1,2024-11-13 20:37:20.205536+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:20.205669+00:00,66.22.214.27
95,2024-11-13 15:37:33.976267,94.pcapng,1,2024-11-13 20:37:28.501942+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:28.509355+00:00,66.22.212.129
96,2024-11-13 15:37:41.526518,95.pcapng,1,2024-11-13 20:37:36.139474+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:36.236120+00:00,66.22.212.147
97,2024-11-13 15:37:49.032911,96.pcapng,1,2024-11-13 20:37:43.686360+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:43.686360+00:00,66.22.212.27
98,2024-11-13 15:37:56.557144,97.pcapng,1,2024-11-13 20:37:51.199865+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:51.271266+00:00,66.22.212.63
99,2024-11-13 15:38:04.077431,98.pcapng,1,2024-11-13 20:37:58.693939+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:37:58.729018+00:00,66.22.214.6
100,2024-11-13 15:38:11.602006,99.pcapng,1,2024-11-13 20:38:06.227303+00:00,1970-01-01 00:00:00+00:00,2024-11-13 20:38:06.227303+00:00,66.22.212.33
